Products.status,Products.vendor,Products.list_price,Products.price,Products.cost,Products.Shop_Brn
0.0,1.0,77.85,55.61,42.45,1
0.0,5.0,28.0,21.7,14.0,0
0.0,5.0,32.5,28.28,19.5,0
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,46.97,25.94,17.89,1
0.0,1.0,150.43,75.39,57.55,1
0.0,1.0,109.52,58.36,44.55,1
3.0,1.0,3.19,6.66,1.21,1
0.0,1.0,192.5,97.12,74.71,1
0.0,1.0,59.01,42.15,30.54,1
0.0,1.0,67.62,48.3,35.0,1
0.0,1.0,59.89,42.78,31.0,1
3.0,5.0,20.0,18.88,8.0,0
0.0,1.0,23.28,16.63,9.5,1
0.0,1.0,138.92,60.92,46.5,0
0.0,1.0,138.92,60.92,46.5,0
0.0,1.0,45.51,32.51,22.42,1
3.0,5.0,9.0,15.35,4.95,0
3.0,5.0,10.0,17.05,5.5,0
0.0,2.0,104.0,60.79,45.03,0
3.0,1.0,238.27,170.19,136.15,1
0.0,1.0,62.24,44.46,32.22,1
0.0,5.0,37.5,32.63,22.5,0
0.0,1.0,82.53,58.95,45.0,1
0.0,5.0,95.0,52.44,38.0,0
0.0,5.0,20.0,17.05,11.0,0
3.0,5.0,10.0,15.5,5.0,0
1.0,1.0,80.47,50.0,36.23,0
0.0,1.0,92.75,59.3,45.27,1
0.0,1.0,192.5,97.12,74.71,1
0.0,1.0,134.89,65.36,49.89,1
3.0,1.0,131.04,93.6,72.0,1
0.0,1.0,47.18,33.7,23.24,1
0.0,1.0,56.0,25.27,17.43,1
3.0,5.0,9.8,15.19,4.9,0
0.0,1.0,59.89,42.78,31.0,1
0.0,1.0,109.13,77.95,59.5,1
0.0,1.0,100.45,52.81,38.27,1
0.0,2.0,907.4,237.49,189.99,0
3.0,5.0,75.0,72.66,45.0,0
3.0,1.0,279.99,199.99,97.0,1
0.0,5.0,15.0,13.13,7.5,0
0.0,1.0,27.34,25.35,17.48,1
0.0,1.0,23.59,17.83,10.19,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,25.1,20.72,13.37,1
0.0,1.0,77.85,55.61,42.45,1
0.0,1.0,77.85,55.61,42.45,1
0.0,1.0,13.9,14.02,8.01,1
0.0,5.0,300.0,225.0,180.0,0
3.0,1.0,393.75,281.25,225.0,1
3.0,1.0,15.18,10.84,1.97,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,19.99,14.28,8.16,1
0.0,1.0,18.98,13.56,7.75,1
5.0,5.0,400.0,300.0,240.0,0
0.0,5.0,230.0,201.25,161.0,0
0.0,5.0,230.0,201.25,161.0,0
0.0,1.0,22.93,14.58,8.33,1
2.0,1.0,39.38,24.61,15.88,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,19.31,13.79,7.88,1
0.0,1.0,43.51,24.03,16.57,1
0.0,1.0,158.42,113.16,82.0,1
0.0,1.0,93.53,66.81,51.0,1
0.0,1.0,133.77,110.0,73.5,1
0.0,1.0,77.17,55.12,42.08,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,45.02,32.16,22.18,1
0.0,1.0,78.12,40.45,28.89,1
3.0,5.0,2.5,8.25,1.5,0
0.0,1.0,22.93,14.58,8.33,1
0.0,1.0,166.32,83.0,63.36,1
3.0,1.0,12.32,8.8,1.6,1
3.0,5.0,12.5,19.38,6.25,0
0.0,1.0,61.35,43.82,31.75,1
0.0,5.0,22.5,17.44,11.25,0
0.0,1.0,294.0,131.1,95.0,1
0.0,1.0,92.81,66.29,50.6,1
0.0,5.0,95.0,62.23,47.5,0
0.0,1.0,49.0,27.07,18.67,1
3.0,1.0,437.5,312.5,250.0,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,438.52,172.65,138.12,1
3.0,1.0,437.5,312.5,250.0,1
0.0,1.0,38.71,17.44,11.25,0
0.0,1.0,40.6,29.0,20.0,1
0.0,5.0,15.75,13.74,7.85,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,76.02,38.78,27.7,1
0.0,1.0,70.67,50.48,36.58,1
0.0,1.0,74.83,52.45,38.01,1
0.0,1.0,202.13,144.38,105.0,1
0.0,2.0,1073.8,446.25,357.0,0
0.0,5.0,52.5,47.06,34.1,0
0.0,2.0,14.99,18.81,10.75,0
0.0,2.0,172.28,73.66,40.74,0
0.0,1.0,216.13,154.38,123.5,1
0.0,1.0,34.5,24.64,16.99,1
0.0,5.0,153.0,99.45,76.5,0
3.0,1.0,139.99,99.99,50.6,1
0.0,5.0,30.0,30.45,21.0,0
3.0,1.0,42.63,30.45,21.0,1
0.0,2.0,240.45,125.99,99.99,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,5.0,20.0,17.05,11.0,0
0.0,1.0,73.32,52.37,37.95,1
0.0,1.0,24.74,17.67,11.4,1
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,48.45,34.61,23.87,1
3.0,1.0,139.99,99.99,50.6,1
0.0,5.0,75.0,58.95,45.0,0
0.0,1.0,37.13,26.52,18.29,1
0.0,1.0,70.49,38.07,27.19,1
0.0,1.0,112.98,50.6,36.67,1
3.0,1.0,23.72,16.94,3.08,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,27.41,19.58,3.56,0
3.0,1.0,20.02,14.3,2.6,0
0.0,1.0,28.04,18.69,10.68,1
0.0,2.0,27.34,26.83,18.5,0
3.0,1.0,125.99,89.99,49.1,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,10.71,14.76,4.76,0
0.0,1.0,281.3,65.41,49.93,1
3.0,1.0,7.32,5.23,0.95,1
3.0,1.0,7.32,5.23,0.95,1
3.0,1.0,55.19,69.99,28.16,1
3.0,1.0,175.81,129.99,91.0,1
0.0,1.0,35.01,25.01,17.25,1
0.0,1.0,76.62,54.48,39.48,1
0.0,5.0,230.0,201.25,161.0,0
3.0,1.0,29.08,20.77,6.7,1
0.0,2.0,199.99,98.96,78.54,0
3.0,5.0,75.0,72.66,45.0,0
0.0,1.0,43.32,30.94,21.34,1
2.0,1.0,186.83,64.98,49.6,0
0.0,2.0,499.99,232.99,184.98,0
0.0,2.0,32.0,21.3,13.74,0
3.0,1.0,14.71,10.51,1.91,1
0.0,1.0,42.63,30.45,21.0,1
0.0,1.0,44.77,24.72,17.05,0
3.0,5.0,15.5,22.66,7.75,0
0.0,1.0,76.41,54.58,39.55,1
0.0,5.0,20.0,17.5,10.0,0
0.0,5.0,20.0,17.5,10.0,0
0.0,5.0,20.0,17.5,10.0,0
0.0,5.0,20.0,17.5,10.0,0
0.0,5.0,20.0,17.5,10.0,0
0.0,1.0,177.74,126.96,92.0,1
0.0,1.0,186.54,133.24,96.55,1
3.0,1.0,139.99,99.99,50.6,1
3.0,1.0,4.97,10.4,1.89,1
0.0,1.0,92.09,55.01,41.99,1
0.0,1.0,92.09,55.01,41.99,1
3.0,1.0,10.32,7.37,1.34,1
1.0,4.0,29.69,21.99,8.25,0
0.0,1.0,44.49,24.58,16.95,1
0.0,1.0,230.38,164.56,131.65,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,33.66,24.04,16.58,1
0.0,1.0,55.16,29.58,20.4,1
0.0,5.0,77.5,71.07,54.25,0
0.0,1.0,39.84,28.46,19.63,1
3.0,1.0,42.63,30.45,21.0,1
0.0,1.0,64.86,37.13,26.52,1
3.0,5.0,20.0,31.51,12.0,0
0.0,1.0,26.6,19.0,12.26,1
0.0,2.0,27.3,23.2,16.0,0
3.0,5.0,75.0,72.66,45.0,0
0.0,1.0,100.41,71.72,54.75,1
2.0,2.0,56.2,28.83,19.88,0
1.0,4.0,29.69,21.99,8.25,0
0.0,1.0,26.17,18.69,10.68,1
0.0,1.0,231.0,165.0,132.0,1
0.0,2.0,61.0,38.84,27.74,0
0.0,2.0,210.6,102.26,81.16,0
0.0,2.0,38.97,24.27,16.74,0
0.0,2.0,42.87,23.56,16.25,0
0.0,2.0,42.87,23.56,16.25,0
0.0,2.0,80.57,40.43,29.3,0
0.0,1.0,64.05,45.75,33.15,1
0.0,1.0,186.54,133.24,96.55,1
3.0,1.0,14.28,15.66,5.05,1
3.0,1.0,15.44,18.23,5.88,1
0.0,1.0,78.12,40.45,28.89,1
0.0,1.0,53.31,38.08,27.2,1
3.0,1.0,42.63,30.45,21.0,1
0.0,1.0,32.27,23.05,14.87,1
0.0,1.0,36.54,21.58,13.92,1
3.0,5.0,20.0,31.51,12.0,0
3.0,1.0,1.19,2.86,0.52,1
0.0,1.0,24.5,17.5,10.0,1
0.0,2.0,66.55,38.75,27.68,0
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,14.5,12.69,7.25,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,110.47,69.2,53.23,0
0.0,2.0,999.0,565.0,399.99,0
0.0,1.0,63.85,45.61,33.05,0
0.0,1.0,63.85,45.61,33.05,0
0.0,1.0,56.14,40.1,28.64,1
3.0,1.0,81.62,58.3,22.0,1
3.0,5.0,15.5,22.66,7.75,0
3.0,1.0,27.61,19.72,6.36,1
3.0,1.0,255.5,182.5,146.0,1
3.0,1.0,129.22,99.0,71.0,1
0.0,1.0,19.85,14.12,8.07,1
0.0,2.0,29.99,28.97,20.69,0
3.0,5.0,20.5,19.07,12.3,0
0.0,5.0,52.5,47.06,34.1,0
0.0,1.0,162.86,75.25,57.44,1
0.0,1.0,92.57,66.12,50.47,1
0.0,1.0,92.57,66.12,50.47,1
0.0,2.0,28.47,27.17,18.74,0
0.0,1.0,129.22,99.0,71.0,1
0.0,1.0,57.96,41.4,30.0,1
0.0,5.0,15.0,13.13,7.5,0
3.0,1.0,17.53,12.52,3.13,1
3.0,1.0,67.19,47.99,27.99,1
0.0,5.0,35.0,25.38,17.5,0
0.0,1.0,121.1,63.61,48.56,1
0.0,5.0,230.0,201.25,161.0,0
0.0,1.0,60.91,43.51,31.53,1
0.0,1.0,54.08,38.63,27.59,1
0.0,1.0,60.91,43.51,31.53,1
0.0,1.0,116.7,83.36,63.63,1
0.0,1.0,84.13,60.09,45.87,1
0.0,1.0,84.13,60.09,45.87,1
0.0,1.0,78.26,55.9,42.67,1
3.0,1.0,81.62,58.3,22.0,1
0.0,5.0,77.5,71.07,54.25,0
3.0,7.0,62.0,53.6,40.3,0
3.0,7.0,62.0,53.6,40.3,0
3.0,1.0,202.13,144.38,105.0,1
0.0,1.0,30.73,18.66,10.66,1
0.0,2.0,258.0,162.46,127.92,0
1.0,1.0,85.29,60.92,46.5,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,350.0,250.0,200.0,1
0.0,2.0,131.0,55.07,40.79,0
0.0,1.0,93.72,66.94,51.1,1
3.0,1.0,175.81,129.99,91.0,1
0.0,5.0,50.0,38.5,27.5,0
3.0,1.0,350.0,250.0,200.0,1
0.0,5.0,27.5,21.31,13.75,0
0.0,2.0,35.99,34.79,24.85,0
0.0,2.0,152.84,69.17,53.21,0
0.0,1.0,19.66,14.04,8.02,1
0.0,5.0,30.0,26.1,18.0,0
0.0,2.0,163.76,73.5,56.54,0
0.0,5.0,147.5,132.68,103.25,0
0.0,2.0,101.4,61.57,47.36,0
0.0,1.0,77.03,55.02,42.0,1
0.0,1.0,33.24,23.74,16.37,1
0.0,2.0,61.0,38.84,27.74,0
2.0,2.0,88.27,42.42,30.74,0
0.0,2.0,269.9,105.39,83.64,0
0.0,2.0,25.06,24.42,16.84,0
0.0,5.0,102.5,93.28,71.75,0
3.0,5.0,20.0,31.99,12.0,0
0.0,2.0,499.99,232.99,184.98,0
0.0,5.0,147.5,132.68,103.25,0
0.0,1.0,77.27,55.19,39.99,1
0.0,1.0,79.49,56.78,43.34,1
0.0,1.0,30.62,21.87,14.11,1
0.0,5.0,22.5,19.14,12.35,0
0.0,1.0,72.37,51.69,37.46,1
2.0,1.0,17.5,18.48,5.96,1
0.0,5.0,32.5,28.28,19.5,0
0.0,2.0,25.06,24.42,16.84,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,2.0,83.07,55.0,40.74,0
3.0,1.0,40.54,28.96,19.97,1
3.0,1.0,26.26,18.76,3.41,1
0.0,2.0,46.67,33.95,24.25,0
0.0,1.0,15.05,13.69,7.82,1
2.0,1.0,12.11,21.05,6.79,1
3.0,1.0,288.75,206.25,165.0,1
3.0,1.0,112.42,80.3,61.3,1
1.0,1.0,51.87,33.74,24.1,1
3.0,7.0,62.0,53.6,40.3,0
0.0,5.0,40.0,39.2,28.0,0
0.0,5.0,550.0,481.25,385.0,0
3.0,1.0,5.01,3.58,0.65,1
0.0,1.0,50.96,36.4,26.0,1
0.0,1.0,75.29,53.78,41.05,1
0.0,5.0,22.5,24.41,15.75,0
3.0,5.0,30.0,37.89,21.0,0
3.0,5.0,3.0,26.99,1.8,0
0.0,1.0,23.03,16.45,9.4,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,73.82,52.73,40.25,1
3.0,1.0,27.41,19.58,3.56,0
3.0,1.0,27.41,19.58,3.56,0
0.0,1.0,42.63,30.45,21.0,1
3.0,1.0,21.22,15.16,4.89,1
3.0,1.0,288.75,206.25,165.0,1
0.0,2.0,172.28,73.66,40.74,0
0.0,5.0,35.0,25.38,17.5,0
0.0,5.0,172.5,133.0,103.5,0
3.0,1.0,108.08,77.2,58.93,1
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,42.63,30.45,21.0,1
3.0,1.0,14.71,10.51,1.91,1
0.0,5.0,575.0,431.25,345.0,0
0.0,5.0,102.5,93.28,71.75,0
2.0,2.0,99.99,76.91,59.16,0
3.0,1.0,230.38,164.56,131.65,1
3.0,1.0,288.75,206.25,165.0,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,225.13,160.81,128.65,1
3.0,1.0,14.7,17.64,5.69,1
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,97.19,69.42,52.99,0
3.0,1.0,17.53,12.52,3.13,1
0.0,5.0,47.5,36.54,26.1,0
3.0,5.0,8.0,17.36,5.6,0
3.0,5.0,30.0,37.89,21.0,0
0.0,2.0,72.77,45.14,32.71,0
3.0,5.0,6.0,18.15,3.3,0
0.0,5.0,20.0,18.6,12.0,0
3.0,1.0,7.78,5.56,1.01,1
0.0,1.0,45.5,25.13,17.33,1
3.0,1.0,1.86,3.91,0.71,1
3.0,1.0,1.68,3.8,0.69,1
3.0,1.0,21.71,15.51,2.82,1
0.0,1.0,42.63,30.45,21.0,1
0.0,5.0,40.0,33.6,24.0,0
5.0,5.0,215.0,161.25,129.0,0
3.0,5.0,3.0,26.99,1.8,0
0.0,5.0,75.0,68.78,52.5,0
0.0,5.0,50.0,51.75,37.5,0
0.0,5.0,150.0,115.2,90.0,0
0.0,1.0,202.13,144.38,105.0,1
0.0,2.0,72.07,41.04,29.74,0
0.0,1.0,79.52,36.89,26.35,1
3.0,1.0,279.99,199.99,97.0,1
0.0,5.0,90.0,76.64,58.5,0
0.0,5.0,50.0,35.0,25.0,0
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,15.0,13.13,7.5,0
0.0,1.0,18.35,13.11,7.49,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,68.59,48.99,35.5,1
0.0,1.0,61.87,44.19,32.02,1
0.0,1.0,82.53,58.95,45.0,1
0.0,1.0,166.32,83.0,63.36,1
0.0,5.0,230.0,201.25,161.0,0
0.0,1.0,53.61,38.29,27.35,1
0.0,5.0,30.0,74.27,15.0,0
0.0,5.0,90.0,58.95,45.0,0
3.0,1.0,175.81,129.99,91.0,1
3.0,1.0,39.99,32.66,11.88,1
0.0,1.0,67.77,48.41,35.08,1
0.0,2.0,25.06,24.42,16.84,0
0.0,5.0,45.0,37.8,27.0,0
0.0,5.0,40.0,33.6,24.0,0
0.0,1.0,40.56,28.97,19.98,1
3.0,5.0,89.99,52.36,24.0,0
0.0,1.0,105.7,53.94,39.09,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,170.98,122.13,88.5,1
3.0,1.0,106.37,75.98,58.0,1
3.0,1.0,5.01,3.58,0.65,1
3.0,1.0,14.41,10.29,1.87,1
3.0,1.0,83.99,59.99,19.5,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,23.52,15.52,8.87,1
0.0,1.0,25.2,15.52,8.87,1
0.0,1.0,22.54,15.52,8.87,1
0.0,1.0,109.52,58.36,44.55,1
0.0,5.0,17.5,15.31,8.75,0
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,26.7,19.07,6.15,1
0.0,1.0,17.15,12.25,7.0,1
0.0,1.0,17.15,12.25,7.0,1
0.0,1.0,17.15,12.25,7.0,1
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,42.63,30.45,21.0,1
3.0,5.0,17.5,15.31,8.75,0
0.0,1.0,100.45,52.81,38.27,1
0.0,1.0,385.98,160.04,128.03,1
2.0,2.0,155.97,59.05,43.74,0
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,400.75,286.25,229.0,1
0.0,1.0,69.3,49.5,35.87,1
0.0,1.0,115.54,82.53,63.0,1
0.0,1.0,50.93,22.65,14.61,1
0.0,1.0,65.21,43.58,31.58,1
0.0,1.0,76.51,41.62,29.73,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
0.0,2.0,272.96,116.55,92.5,0
0.0,1.0,58.56,34.55,24.68,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,42.63,30.45,21.0,1
0.0,2.0,24.5,26.23,18.09,0
0.0,2.0,37.99,36.53,26.09,0
1.0,1.0,402.4,191.61,153.29,1
0.0,5.0,22.5,24.41,15.75,0
0.0,1.0,32.51,23.22,14.98,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,42.63,30.45,21.0,1
3.0,1.0,22.79,16.28,9.3,1
0.0,1.0,30.28,19.5,12.58,0
0.0,2.0,550.0,273.04,218.43,0
0.0,2.0,96.0,58.73,43.5,0
0.0,2.0,77.97,61.59,47.38,0
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,14.63,10.45,1.9,1
0.0,1.0,55.08,39.34,28.1,1
3.0,1.0,226.58,168.0,119.0,1
0.0,2.0,159.61,78.14,61.05,0
3.0,1.0,28.18,20.13,12.99,1
3.0,5.0,20.5,19.07,12.3,0
3.0,5.0,7.0,19.25,3.5,0
0.0,1.0,700.0,333.34,266.67,1
0.0,2.0,61.0,38.84,27.74,0
0.0,1.0,35.01,25.01,17.25,1
0.0,5.0,12.5,15.31,8.75,0
0.0,5.0,17.5,18.99,12.25,0
0.0,2.0,132.06,64.03,49.25,0
0.0,1.0,61.81,44.15,31.99,1
0.0,1.0,76.51,41.62,29.73,1
0.0,1.0,83.51,41.62,29.73,1
0.0,1.0,95.09,67.92,51.85,1
0.0,5.0,110.0,100.1,77.0,0
0.0,1.0,35.18,25.13,17.33,1
3.0,1.0,26.26,18.76,3.41,1
3.0,1.0,5.01,3.58,0.65,1
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,174.2,85.67,66.93,0
0.0,2.0,40.3,33.25,23.75,0
0.0,2.0,2929.55,1899.0,1315.0,0
0.0,1.0,162.4,116.0,84.06,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,74.58,53.27,38.6,1
0.0,1.0,82.08,43.15,31.27,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,131.04,93.6,72.0,1
3.0,1.0,288.75,206.25,165.0,1
3.0,1.0,288.75,206.25,165.0,1
0.0,1.0,19.71,13.14,7.51,1
3.0,1.0,30.03,21.45,6.92,1
3.0,1.0,265.99,189.99,152.0,1
3.0,5.0,37.5,32.63,22.5,0
3.0,1.0,134.39,95.99,50.03,0
3.0,2.0,1820.0,736.25,589.0,0
0.0,1.0,55.08,39.34,28.1,1
3.0,1.0,469.0,335.0,268.0,1
0.0,1.0,29.78,21.27,13.72,0
0.0,1.0,98.67,70.48,53.8,1
0.0,5.0,26.0,22.17,14.3,0
3.0,1.0,170.98,122.13,88.5,1
2.0,2.0,88.27,42.42,30.74,0
0.0,1.0,77.03,55.02,42.0,1
0.0,1.0,63.35,35.31,25.22,1
0.0,5.0,15.0,13.13,7.5,0
0.0,1.0,62.79,44.85,32.5,1
0.0,2.0,28.47,27.17,18.74,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,55.19,69.99,28.16,1
0.0,5.0,75.0,58.95,45.0,0
3.0,1.0,42.63,30.45,21.0,1
0.0,1.0,195.94,155.0,101.79,1
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,39.99,32.66,11.88,1
0.0,5.0,52.5,40.39,28.85,0
0.0,1.0,1197.2,855.14,684.11,0
0.0,1.0,232.13,165.81,132.65,0
0.0,1.0,109.52,58.36,44.55,1
0.0,1.0,109.52,58.36,44.55,1
0.0,1.0,100.41,71.72,54.75,1
0.0,1.0,99.43,71.02,54.21,1
0.0,1.0,71.48,51.06,37.0,1
0.0,2.0,72.67,49.61,36.75,0
2.0,2.0,155.97,59.05,43.74,0
0.0,2.0,153.37,60.4,44.74,0
0.0,5.0,85.0,55.68,42.5,0
0.0,1.0,124.29,62.03,47.35,1
0.0,5.0,45.0,37.8,27.0,0
0.0,2.0,153.37,60.4,44.74,0
0.0,2.0,251.16,95.13,75.5,0
3.0,5.0,5.0,13.75,2.5,0
3.0,1.0,6.09,4.35,0.79,1
0.0,2.0,201.29,95.0,75.4,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,73.42,52.44,38.0,1
0.0,1.0,73.42,52.44,38.0,1
3.0,5.0,27.0,20.93,13.5,0
0.0,1.0,135.03,96.45,74.19,1
3.0,1.0,134.39,95.99,50.03,0
3.0,5.0,9.0,15.35,4.95,0
3.0,5.0,10.5,17.83,5.75,0
3.0,1.0,110.88,55.33,42.24,1
3.0,1.0,1.93,4.13,0.75,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,42.21,30.15,20.79,1
3.0,5.0,12.5,19.38,6.25,0
3.0,7.0,22.6,23.23,14.7,0
0.0,2.0,364.36,129.53,101.99,0
0.0,5.0,705.0,705.0,564.0,0
0.0,1.0,157.37,112.41,81.46,1
0.0,1.0,244.58,128.57,93.17,0
3.0,1.0,30.8,22.0,4.0,1
0.0,1.0,1124.87,535.65,428.52,0
3.0,1.0,12.39,20.52,3.73,1
3.0,1.0,22.65,16.18,5.22,1
3.0,1.0,12.01,8.58,1.56,1
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,61.0,38.84,27.74,0
0.0,1.0,17.64,12.6,7.2,1
0.0,1.0,52.05,37.18,26.56,1
0.0,2.0,61.15,37.62,26.87,0
0.0,1.0,45.02,32.16,22.18,1
0.0,1.0,33.68,24.06,16.59,1
0.0,1.0,37.07,26.48,18.26,1
3.0,1.0,40.54,28.96,19.97,1
0.0,2.0,96.2,49.19,36.44,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,14.01,10.01,1.82,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,75.19,53.71,41.0,1
0.0,1.0,40.88,29.2,20.14,1
2.0,2.0,136.5,74.06,56.97,0
3.0,5.0,9.0,24.75,4.5,0
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,105.0,68.78,52.5,0
0.0,5.0,22.5,17.44,11.25,0
0.0,5.0,22.5,17.44,11.25,0
3.0,1.0,26.0,18.57,10.61,1
3.0,1.0,129.22,99.0,71.0,1
3.0,1.0,134.39,95.99,50.03,0
0.0,2.0,224.22,83.19,64.99,0
0.0,1.0,171.95,122.82,89.0,1
0.0,5.0,52.5,40.39,28.85,0
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,134.39,95.99,50.03,0
3.0,5.0,30.0,23.25,15.0,0
3.0,5.0,17.75,15.49,8.85,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,14.01,10.01,1.82,1
0.0,1.0,21.74,12.25,7.0,1
3.0,1.0,17.53,12.52,3.13,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,35.01,25.01,17.25,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,116.45,54.54,41.63,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,210.7,150.5,110.66,1
2.0,2.0,415.97,174.87,137.69,0
0.0,1.0,100.41,71.72,54.75,1
3.0,1.0,1.47,3.69,0.67,1
0.0,5.0,27.5,27.91,19.25,0
0.0,1.0,64.51,40.22,28.73,1
3.0,1.0,274.75,196.25,157.0,1
0.0,5.0,17.5,18.38,10.5,0
0.0,5.0,17.5,18.38,10.5,0
0.0,1.0,66.54,47.53,34.44,1
3.0,1.0,54.24,38.74,27.67,1
0.0,1.0,158.42,121.0,82.0,1
3.0,1.0,3.47,7.26,1.32,1
0.0,5.0,13.0,13.65,7.8,0
0.0,5.0,14.0,14.7,8.4,0
0.0,5.0,15.0,15.75,9.0,0
0.0,2.0,155.06,78.22,60.17,0
3.0,1.0,24.3,17.36,5.6,1
0.0,5.0,285.0,213.75,171.0,0
3.0,1.0,23.87,17.05,5.5,1
3.0,1.0,139.99,99.99,50.6,1
0.0,2.0,51.87,29.05,20.75,0
0.0,1.0,24.86,17.76,11.46,1
0.0,5.0,26.0,20.15,13.0,0
0.0,5.0,40.0,29.0,20.0,0
5.0,5.0,255.0,159.38,127.5,0
0.0,5.0,57.5,40.25,28.75,0
0.0,5.0,50.0,41.4,30.0,0
0.0,1.0,23.77,16.1,9.2,1
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,81.93,58.52,44.67,1
3.0,1.0,142.21,101.58,78.14,1
0.0,2.0,615.16,257.5,206.0,0
0.0,5.0,95.0,52.44,38.0,0
0.0,2.0,38.87,30.98,22.13,0
0.0,5.0,32.5,25.88,17.85,0
0.0,2.0,122.17,56.78,42.06,0
3.0,1.0,22.79,16.28,9.3,1
0.0,1.0,133.0,57.22,43.68,1
0.0,1.0,36.41,26.01,17.94,1
3.0,1.0,72.33,64.33,36.0,1
2.0,2.0,51.97,39.48,28.61,0
0.0,2.0,49.27,35.0,25.0,0
0.0,1.0,439.64,235.05,188.04,1
0.0,2.0,700.7,324.95,259.96,0
0.0,1.0,150.5,81.81,62.45,1
0.0,1.0,24.11,17.22,11.11,1
0.0,1.0,24.11,17.22,11.11,1
0.0,1.0,28.11,17.58,11.34,1
3.0,1.0,40.6,29.0,20.0,1
3.0,1.0,211.75,151.25,121.0,1
0.0,1.0,73.01,52.15,37.79,1
0.0,1.0,127.47,91.05,69.5,1
0.0,5.0,22.5,20.93,13.5,0
3.0,1.0,6.09,4.35,0.79,1
3.0,1.0,23.87,17.05,5.5,1
3.0,1.0,14.78,10.56,1.92,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,177.53,126.81,91.89,1
2.0,5.0,100.0,85.15,65.0,0
0.0,5.0,100.0,85.15,65.0,0
